species,animal,habitat,sex,slope,hab_slope,site
gracile,Etheostoma_gracile_A,detritus,M,-4.395069416,-2.2888687,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-4.166272795,-2.2888687,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-4.28116768,-2.2888687,BRCK
gracile,Etheostoma_gracile_A,detritus,M,-4.204513438,-2.2888687,BRCK
gracile,Etheostoma_gracile_A,detritus,F,-4.128902058,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.338717674,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.448046862,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.164277014,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.169690827,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.359192902,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.209605999,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.207877229,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.249362086,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.158886555,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.254925775,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.057745428,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.268827719,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.349766968,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.46985893,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.391188662,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.435718859,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.307628118,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.208321265,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,M,-4.06877229,-2.2888687,EMBR
gracile,Etheostoma_gracile_A,detritus,F,-4.073176621,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-3.945710905,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-3.923173164,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-4.242991663,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,F,-4.366301539,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.211351036,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.180532332,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.137962194,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.01124949,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.251199796,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.334407308,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.011594916,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.126390584,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.038702651,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.178193027,-2.2888687,UNKN
gracile,Etheostoma_gracile_A,detritus,M,-4.198947273,-2.2888687,UNKN
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.313114791,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.369712245,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.276289264,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.208841607,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.321776136,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.304345894,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.370581125,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.470360998,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.359522282,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.39819062,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.28596219,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.095819158,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.161103839,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.235413331,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.059442312,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.27822405,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.218476598,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.088816993,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.173921963,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.256254965,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.217420597,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.152323152,-2.154011397,PATX
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.386247157,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.389635126,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.437702695,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.382044618,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.190425548,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.423435235,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.412063259,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.404551069,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.318419572,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.405832944,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,F,-4.470492107,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.027982037,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.364632429,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.209119922,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.09698388,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-3.846510173,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.120873673,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.212794893,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.299863171,-2.154011397,ROCK
olmstedi,Etheostoma_olmstedi_C,sand,M,-4.053288227,-2.154011397,ROCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.097087113,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.506918096,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.260827872,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.444737947,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.260644787,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.48505728,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.343443096,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.144745602,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.411526818,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.113706444,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,F,-4.079764931,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.562459153,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.827780133,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.935855635,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.955890499,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.848338985,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.850821596,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.759378679,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.760480707,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.58712184,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-3.928792643,-2.154011397,OTCK
pyrrhogaster,Etheostoma_pyrrhogaster_A,sand,M,-4.091645968,-2.154011397,OTCK
swaini,Etheostoma_swaini_A,detritus,F,-4.565414957,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.03164072,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.231515647,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.314671031,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.116524451,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.229538626,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.547870053,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.336388138,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.177631247,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.319514568,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.174392388,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.087685313,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.047983564,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.185085264,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.280023491,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.012970711,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.125915493,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.244591927,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.383177318,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.198819614,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.110122087,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-3.940757747,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,M,-4.011507254,-2.2888687,BGCH
swaini,Etheostoma_swaini_A,detritus,F,-4.401297414,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-4.325862524,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-4.486263639,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-4.269825636,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-4.351523318,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.312207466,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.094478444,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.252582348,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.290361949,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.30327062,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.24243044,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.050899138,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.054854406,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.327526682,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.223554104,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,M,-4.405732971,-2.2888687,MYRC
swaini,Etheostoma_swaini_A,detritus,F,-4.18121003,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.398153564,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.524895791,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.231061981,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.149661728,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.339741018,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.254292756,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.253296166,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.205784999,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.371658029,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,F,-4.36662197,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.161622641,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.113456101,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.078628805,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.1778233,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.224554674,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.251675632,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.073097086,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.099209952,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-3.967749579,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.34629291,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.27098204,-2.2888687,SCRB
swaini,Etheostoma_swaini_A,detritus,M,-4.106216925,-2.2888687,SCRB
zonale,Etheostoma_zonale_A,gravel,F,-4.078120599,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-4.211197964,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-4.113865302,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-4.089969353,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-4.336176698,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-4.254131375,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-4.28510573,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.256884597,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.289099361,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.318079938,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.230307645,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.056017991,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.810338142,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.305739526,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.310422997,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.298081259,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.3843401,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.241559394,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.248565959,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.146302332,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.201798866,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.070548315,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-3.997051112,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,M,-4.167243547,-2.963540885,FRCT
zonale,Etheostoma_zonale_A,gravel,F,-4.394584258,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.319143387,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.337518382,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.248835155,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.689208507,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.273392472,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.48117355,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.567993882,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.314405291,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.226595017,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.561686509,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.17979629,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.472093183,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.501277344,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-3.759974072,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.280027304,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.120431666,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.463989223,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.253078946,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.256296684,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.280178853,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.948580106,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.250659834,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-4.343865441,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,M,-3.914105813,-2.963540885,LNCK
zonale,Etheostoma_zonale_A,gravel,F,-4.253186508,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.439770058,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.45233077,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.300944223,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.261104768,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.449121193,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.329720281,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.154396519,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.15430288,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.345613824,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.483277182,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,F,-4.16409575,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.085114356,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.880354076,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.257592733,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.049151041,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.314434226,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.136676572,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.060688791,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.226402756,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-4.44244667,-2.963540885,MFKR
zonale,Etheostoma_zonale_A,gravel,M,-3.994210938,-2.963540885,MFKR
